element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,roll3_pts,roll5_pts,roll3_mins,roll3_goals,roll3_assists,roll3_clean,roll3_bonus,roll3_threat,roll3_creativity,roll3_influence,roll3_saves,roll3_yellows,ewm3_pts,ewm5_pts,ewm3_mins,ewm3_goals,ewm3_assists,ewm3_threat,ewm3_creativity,games_played,home_ratio,price_change,pts_per_90,opp_strength,opponent_encoded,gw_number,player_id,player_name,position,team_name,price,player_status,is_home,target,selected_pct
648,121,2,0,False,2025-11-30T14:05:00Z,1.0,0.0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1183,9888,228,1411,2.0,3.6,58.333333333333336,0.0,0.0,0.0,0.0,7.0,1.466666666666666,7.066666666666664,0.0,0.3333333333333333,2.2451171875,2.7468373723517763,59.2578125,0.0625,0.0166015625,11.25439453125,1.8462402343749997,5.0,0.4,0.0,3.085714285714286,0.026264591439688716,212,13,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,140,16,1,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,5,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.5,17.0,2.0,0,1,0,1,0,0.09,0.00,0.09,0.00,54,190,10295,1057,867,0.6666666666666666,2.8,28.333333333333332,0.0,0.0,0.0,0.0,3.6666666666666665,0.6666666666666661,1.5999999999999979,0.0,0.3333333333333333,1.12255859375,1.8312249149011843,29.62890625,0.03125,0.00830078125,5.627197265625,0.9231201171874999,4.0,0.4,0.0,2.1176470588235294,0.03623898139079334,95,14,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,1,0.0
648,150,14,0,True,2025-12-08T20:00:00Z,1.0,4.0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-2095,8180,76,2171,1.0,1.4,23.333333333333332,0.0,0.0,0.0,0.0,9.0,0.7333333333333328,1.3999999999999977,0.0,0.0,1.061279296875,1.5541499432674564,17.314453125,0.015625,0.004150390625,11.3135986328125,0.7115600585937499,4.0,0.4,0.0,3.857142857142857,0.03421309872922776,38,15,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,151,1,0,False,2025-12-13T20:00:00Z,2.0,1.0,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1676,6563,66,1742,0.3333333333333333,0.6,1.6666666666666667,0.0,0.0,0.0,0.0,5.666666666666667,0.16666666666666607,0.8666666666666644,0.0,0.0,0.5306396484375,1.0360999621783045,8.6572265625,0.0078125,0.0020751953125,5.65679931640625,0.35578002929687497,3.0,0.6,0.0,18.0,0.0192131747483989,411,16,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,170,5,0,True,2025-12-20T15:00:00Z,0.0,2.0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-721,5888,8,729,0.3333333333333333,0.6,1.6666666666666667,0.0,0.0,0.0,0.0,5.666666666666667,0.16666666666666607,0.8666666666666644,0.0,0.0,0.26531982421875,0.6907333081188697,4.32861328125,0.00390625,0.00103759765625,2.828399658203125,0.17789001464843748,2.0,0.6,0.0,18.0,0.03391472868217054,693,17,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,176,12,0,False,2025-12-27T15:00:00Z,2.0,1.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-347,5556,6,353,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132659912109375,0.4604888720792465,2.164306640625,0.001953125,0.000518798828125,1.4141998291015625,0.08894500732421874,1.0,0.6,-1.0,0.0,0.03371868978805395,112,18,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,187,14,0,False,2025-12-30T20:15:00Z,1.0,1.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-167,5405,23,190,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663299560546875,0.30699258138616436,1.0821533203125,0.0009765625,0.0002593994140625,0.7070999145507812,0.04447250366210937,1.0,0.6,0.0,0.0,0.03421309872922776,38,19,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,200,19,0,True,2026-01-03T15:00:00Z,3.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-103,5309,44,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03316497802734375,0.20466172092410959,0.54107666015625,0.00048828125,0.00012969970703125,0.3535499572753906,0.022236251831054685,0.0,0.4,0.0,0.0,0.045714285714285714,532,20,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,206,9,0,False,2026-01-07T19:30:00Z,1.0,1.0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-70,5240,48,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016582489013671875,0.13644114728273973,0.270538330078125,0.000244140625,6.4849853515625e-05,0.1767749786376953,0.011118125915527343,0.0,0.4,0.0,0.0,0.027938342967244702,374,21,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,220,15,0,True,2026-01-18T14:00:00Z,0.0,0.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-177,5062,11,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008291244506835938,0.09096076485515983,0.1352691650390625,0.0001220703125,3.24249267578125e-05,0.08838748931884766,0.005559062957763671,0.0,0.4,0.0,0.0,0.03567984570877531,603,22,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,228,13,0,False,2026-01-24T15:00:00Z,2.0,0.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-108,4962,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004145622253417969,0.060640509903439895,0.06763458251953125,6.103515625e-05,1.621246337890625e-05,0.04419374465942383,0.0027795314788818357,0.0,0.4,0.0,0.0,0.02403846153846154,873,23,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,240,4,0,True,2026-01-31T15:00:00Z,0.0,2.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-107,4850,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020728111267089844,0.040427006602293265,0.033817291259765625,3.0517578125e-05,8.106231689453125e-06,0.022096872329711914,0.0013897657394409178,0.0,0.4,0.0,0.0,0.04267701260911736,900,24,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,250,7,0,True,2026-02-07T15:00:00Z,1.0,3.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-83,4775,0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010364055633544922,0.02695133773486218,0.016908645629882812,1.52587890625e-05,4.0531158447265625e-06,0.011048436164855957,0.0006948828697204589,0.0,0.6,0.0,0.0,0.030303030303030304,555,25,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,257,16,0,False,2026-02-11T19:30:00Z,0.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-50,4724,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005182027816772461,0.017967558489908123,0.008454322814941406,7.62939453125e-06,2.0265579223632812e-06,0.0055242180824279785,0.00034744143486022946,0.0,0.6,0.0,0.0,0.03623898139079334,95,26,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
648,310,1,0,True,2026-02-18T20:00:00Z,2.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-50,4724,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025910139083862305,0.011978372326605416,0.004227161407470703,3.814697265625e-06,1.0132789611816406e-06,0.0027621090412139893,0.00017372071743011473,0.0,0.6,0.0,0.0,0.0192131747483989,411,26,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,1,0,0.0
648,264,8,0,False,2026-02-22T14:00:00Z,1.0,0.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-55,4672,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012955069541931152,0.007985581551070278,0.0021135807037353516,1.9073486328125e-06,5.066394805908203e-07,0.0013810545206069946,8.686035871505736e-05,0.0,0.6,0.0,0.0,0.02995169082125604,101,27,648,Marshall Munetsi,Midfielder,Wolves,5.3,u,0,0,0.0
649,7,13,0,True,2025-08-16T16:30:00Z,0.0,4.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,280,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.02403846153846154,873,1,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,12,4,0,False,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-82,194,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04267701260911736,900,2,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,30,9,0,True,2025-08-30T14:00:00Z,2.0,3.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-40,158,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.027938342967244702,374,3,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,39,15,0,False,2025-09-13T14:00:00Z,1.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-14,144,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.03567984570877531,603,4,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,50,11,0,True,2025-09-20T14:00:00Z,1.0,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-5,139,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.04433497536945813,650,5,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,60,18,0,False,2025-09-27T19:00:00Z,1.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3,136,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04,795,6,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,70,6,0,True,2025-10-05T13:00:00Z,1.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-7,129,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.029469548133595286,412,7,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,78,17,0,False,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03180914512922465,747,8,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,90,3,0,True,2025-10-26T14:00:00Z,2.0,3.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,129,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04633204633204633,883,9,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,94,10,0,False,2025-11-01T15:00:00Z,3.0,0.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3,126,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03629417382999045,824,10,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,103,7,0,False,2025-11-08T20:00:00Z,3.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,125,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.030303030303030304,555,11,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,120,8,0,True,2025-11-22T15:00:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-2,123,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.02995169082125604,101,12,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,121,2,0,False,2025-11-30T14:05:00Z,1.0,0.0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.026264591439688716,212,13,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,140,16,0,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03623898139079334,95,14,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,150,14,0,True,2025-12-08T20:00:00Z,1.0,4.0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03421309872922776,38,15,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,151,1,0,False,2025-12-13T20:00:00Z,2.0,1.0,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0192131747483989,411,16,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,170,5,0,True,2025-12-20T15:00:00Z,0.0,2.0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03391472868217054,693,17,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,176,12,0,False,2025-12-27T15:00:00Z,2.0,1.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03371868978805395,112,18,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,187,14,0,False,2025-12-30T20:15:00Z,1.0,1.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,122,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03421309872922776,38,19,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,200,19,0,True,2026-01-03T15:00:00Z,3.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,121,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.045714285714285714,532,20,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,206,9,0,False,2026-01-07T19:30:00Z,1.0,1.0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.027938342967244702,374,21,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,220,15,0,True,2026-01-18T14:00:00Z,0.0,0.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,120,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03567984570877531,603,22,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,228,13,0,False,2026-01-24T15:00:00Z,2.0,0.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.02403846153846154,873,23,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,240,4,0,True,2026-01-31T15:00:00Z,0.0,2.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04267701260911736,900,24,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,250,7,0,True,2026-02-07T15:00:00Z,1.0,3.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.030303030303030304,555,25,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,257,16,0,False,2026-02-11T19:30:00Z,0.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03623898139079334,95,26,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
649,310,1,0,True,2026-02-18T20:00:00Z,2.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0192131747483989,411,26,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,1,0,0.0
649,264,8,0,False,2026-02-22T14:00:00Z,1.0,0.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.02995169082125604,101,27,649,Boubacar Traoré,Midfielder,Wolves,5.0,u,0,0,0.0
650,7,13,0,True,2025-08-16T16:30:00Z,0.0,4.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,32221,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.02403846153846154,873,1,650,Tawanda Chirewa,Midfielder,Wolves,4.3,u,1,0,0.2
650,12,4,0,False,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2979,33357,1320,4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04267701260911736,900,2,650,Tawanda Chirewa,Midfielder,Wolves,4.3,u,0,0,0.2
650,30,9,0,True,2025-08-30T14:00:00Z,2.0,3.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3955,29823,639,4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.027938342967244702,374,3,650,Tawanda Chirewa,Midfielder,Wolves,4.3,u,1,0,0.2
650,39,15,0,False,2025-09-13T14:00:00Z,1.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,1379,35342,5616,4237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0.0,0.03567984570877531,603,4,650,Tawanda Chirewa,Midfielder,Wolves,4.3,u,0,0,0.2
650,50,11,0,True,2025-09-20T14:00:00Z,1.0,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,1750,37273,4944,3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.04433497536945813,650,5,650,Tawanda Chirewa,Midfielder,Wolves,4.3,u,1,0,0.2
650,60,18,0,False,2025-09-27T19:00:00Z,1.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,122,37804,3889,3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04,795,6,650,Tawanda Chirewa,Midfielder,Wolves,4.3,u,0,0,0.2
